source name	characteristics[organism]	characteristics[organism part]	characteristics[tissue supergroup]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[strain or breed]	characteristics[sex]	characteristics[material type]	characteristics[sample type]	characteristics[pooled sample]	characteristics[sampling time]	characteristics[enrichment process]	characteristics[depletion]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[reduction reagent]	comment[alkylation reagent]	comment[dissociation method]	comment[collision energy]	comment[ms2 mass analyzer]	comment[ms1 scan range]	comment[ms2 scan range]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fractionation method]	comment[fraction identifier]	comment[technical replicate]	comment[acquisition date]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]	factor value[cell type]	factor value[sampling time]
PXD001250-Sample-4	Mus musculus	brain	central nervous system	astrocyte	normal	neonate	not available	not available	cell	study sample	pooled	not applicable	not applicable	no depletion	1	run 24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	6	1	2012-08-25	20120825_EXQ5_KiSh_SA_Collab_neuroD_insol_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	astrocyte	not applicable
PXD001250-Sample-5	Mus musculus	brain	central nervous system	astrocyte	normal	neonate	not available	not available	cell	study sample	pooled	not applicable	not applicable	no depletion	2	run 25	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	1	1	2012-08-26	20120826_EXQ5_KiSh_SA_Collab_neuroE_insol_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	astrocyte	not applicable
PXD001250-Sample-5	Mus musculus	brain	central nervous system	astrocyte	normal	neonate	not available	not available	cell	study sample	pooled	not applicable	not applicable	no depletion	2	run 26	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	2	1	2012-08-26	20120826_EXQ5_KiSh_SA_Collab_neuroE_insol_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	astrocyte	not applicable
PXD001250-Sample-5	Mus musculus	brain	central nervous system	astrocyte	normal	neonate	not available	not available	cell	study sample	pooled	not applicable	not applicable	no depletion	2	run 27	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	3	1	2012-08-27	20120826_EXQ5_KiSh_SA_Collab_neuroE_insol_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	astrocyte	not applicable
PXD001250-Sample-5	Mus musculus	brain	central nervous system	astrocyte	normal	neonate	not available	not available	cell	study sample	pooled	not applicable	not applicable	no depletion	2	run 28	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	4	1	2012-08-27	20120826_EXQ5_KiSh_SA_Collab_neuroE_insol_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	astrocyte	not applicable
PXD001250-Sample-5	Mus musculus	brain	central nervous system	astrocyte	normal	neonate	not available	not available	cell	study sample	pooled	not applicable	not applicable	no depletion	2	run 29	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	5	1	2012-08-27	20120826_EXQ5_KiSh_SA_Collab_neuroE_insol_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	astrocyte	not applicable
PXD001250-Sample-5	Mus musculus	brain	central nervous system	astrocyte	normal	neonate	not available	not available	cell	study sample	pooled	not applicable	not applicable	no depletion	2	run 30	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	6	1	2012-08-27	20120826_EXQ5_KiSh_SA_Collab_neuroE_insol_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	astrocyte	not applicable
PXD001250-Sample-6	Mus musculus	brain	central nervous system	astrocyte	normal	neonate	not available	not available	cell	study sample	pooled	not applicable	not applicable	no depletion	3	run 31	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	1	1	2012-08-28	20120828_EXQ5_KiSh_SA_Collab_neuroF_insol_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	astrocyte	not applicable
PXD001250-Sample-6	Mus musculus	brain	central nervous system	astrocyte	normal	neonate	not available	not available	cell	study sample	pooled	not applicable	not applicable	no depletion	3	run 32	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	2	1	2012-08-28	20120828_EXQ5_KiSh_SA_Collab_neuroF_insol_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	astrocyte	not applicable
PXD001250-Sample-6	Mus musculus	brain	central nervous system	astrocyte	normal	neonate	not available	not available	cell	study sample	pooled	not applicable	not applicable	no depletion	3	run 33	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	3	1	2012-08-29	20120828_EXQ5_KiSh_SA_Collab_neuroF_insol_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	astrocyte	not applicable
PXD001250-Sample-6	Mus musculus	brain	central nervous system	astrocyte	normal	neonate	not available	not available	cell	study sample	pooled	not applicable	not applicable	no depletion	3	run 34	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	4	1	2012-08-29	20120828_EXQ5_KiSh_SA_Collab_neuroF_insol_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	astrocyte	not applicable
PXD001250-Sample-6	Mus musculus	brain	central nervous system	astrocyte	normal	neonate	not available	not available	cell	study sample	pooled	not applicable	not applicable	no depletion	3	run 35	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	5	1	2012-08-29	20120828_EXQ5_KiSh_SA_Collab_neuroF_insol_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	astrocyte	not applicable
PXD001250-Sample-6	Mus musculus	brain	central nervous system	astrocyte	normal	neonate	not available	not available	cell	study sample	pooled	not applicable	not applicable	no depletion	3	run 36	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	6	1	2012-08-29	20120828_EXQ5_KiSh_SA_Collab_neuroF_insol_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	astrocyte	not applicable
PXD001250-Sample-7	Mus musculus	brain	central nervous system	oligodendrocyte	normal	neonate	not available	not available	cell	study sample	pooled	1 day	not applicable	no depletion	1	run 37	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	1	1	2012-08-29	20120829_EXQ5_KiSh_SA_Collab_neuroF_insol_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	oligodendrocyte	1 day
PXD001250-Sample-7	Mus musculus	brain	central nervous system	oligodendrocyte	normal	neonate	not available	not available	cell	study sample	pooled	1 day	not applicable	no depletion	1	run 38	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	2	1	2012-08-30	20120829_EXQ5_KiSh_SA_Collab_neuroF_insol_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	oligodendrocyte	1 day
PXD001250-Sample-7	Mus musculus	brain	central nervous system	oligodendrocyte	normal	neonate	not available	not available	cell	study sample	pooled	1 day	not applicable	no depletion	1	run 39	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	3	1	2012-08-30	20120829_EXQ5_KiSh_SA_Collab_neuroF_insol_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	oligodendrocyte	1 day
PXD001250-Sample-7	Mus musculus	brain	central nervous system	oligodendrocyte	normal	neonate	not available	not available	cell	study sample	pooled	1 day	not applicable	no depletion	1	run 40	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	4	1	2012-08-30	20120829_EXQ5_KiSh_SA_Collab_neuroF_insol_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	oligodendrocyte	1 day
PXD001250-Sample-7	Mus musculus	brain	central nervous system	oligodendrocyte	normal	neonate	not available	not available	cell	study sample	pooled	1 day	not applicable	no depletion	1	run 41	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	5	1	2012-08-30	20120829_EXQ5_KiSh_SA_Collab_neuroF_insol_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	oligodendrocyte	1 day
PXD001250-Sample-7	Mus musculus	brain	central nervous system	oligodendrocyte	normal	neonate	not available	not available	cell	study sample	pooled	1 day	not applicable	no depletion	1	run 42	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	6	1	2012-08-30	20120829_EXQ5_KiSh_SA_Collab_neuroF_insol_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	oligodendrocyte	1 day
PXD001250-Sample-8	Mus musculus	brain	central nervous system	oligodendrocyte	normal	neonate	not available	not available	cell	study sample	pooled	1 day	not applicable	no depletion	2	run 43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	1	1	2012-08-31	20120830_EXQ5_KiSh_SA_Collab_neuroH_insol_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	oligodendrocyte	1 day
PXD001250-Sample-8	Mus musculus	brain	central nervous system	oligodendrocyte	normal	neonate	not available	not available	cell	study sample	pooled	1 day	not applicable	no depletion	2	run 44	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	2	1	2012-08-31	20120830_EXQ5_KiSh_SA_Collab_neuroH_insol_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	oligodendrocyte	1 day
PXD001250-Sample-8	Mus musculus	brain	central nervous system	oligodendrocyte	normal	neonate	not available	not available	cell	study sample	pooled	1 day	not applicable	no depletion	2	run 45	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	3	1	2012-08-31	20120830_EXQ5_KiSh_SA_Collab_neuroH_insol_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	oligodendrocyte	1 day
PXD001250-Sample-8	Mus musculus	brain	central nervous system	oligodendrocyte	normal	neonate	not available	not available	cell	study sample	pooled	1 day	not applicable	no depletion	2	run 46	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	not available	NT=HCD;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	300m/z-1700m/z	not available	not available	20 ppm	NT=Strong anion-exchange chromatography (SAX);AC=PRIDE:0000558	4	1	2012-08-31	20120830_EXQ5_KiSh_SA_Collab_neuroH_insol_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	brain	oligodendrocyte	1 day
